-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2010 through 12/31/2024 in LST
Location: Latitude  -33.8697   Longitude 151.198 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 31.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,RH2M
2014,5,30,3,75.3
2014,5,30,4,77.27
2014,5,30,5,78.8
2014,5,30,6,78.88
2014,5,30,7,77.42
2014,5,30,8,73.06
2014,5,30,9,69.45
2014,5,30,10,66.86
2014,5,30,11,65.37
2014,5,30,12,65.12
2014,5,30,13,65.52
2014,5,30,14,66.71
2014,5,30,15,69.16
2014,5,30,16,73.02
2014,5,30,17,77.18
2014,5,30,18,79.97
2014,5,30,19,81.74
2014,5,30,20,82.22
2014,5,30,21,82.26
2014,5,30,22,82.06
2014,5,30,23,82.23
2014,5,31,0,82.39
2014,5,31,1,82.5
2014,5,31,2,82.57
2014,5,31,3,82.58
2014,5,31,4,82.59
2014,5,31,5,83.18
2014,5,31,6,84.01
2014,5,31,7,83.96
2014,5,31,8,82.15
2014,5,31,9,81.45
2014,5,31,10,78.35
2014,5,31,11,75.51
2014,5,31,12,74.12
2014,5,31,13,73.66
2014,5,31,14,73.07
2014,5,31,15,72.41
2014,5,31,16,72.55
2014,5,31,17,72.88
2014,5,31,18,72.82
2014,5,31,19,73.06
2014,5,31,20,73.3
2014,5,31,21,73.89
2014,5,31,22,74.83
2014,5,31,23,76.05
2014,6,1,0,76.68
2014,6,1,1,77.21
2014,6,1,2,77.85
2014,6,1,3,79.05
2014,6,1,4,80.27
2014,6,1,5,81.42
2014,6,1,6,82.46
2014,6,1,7,83.22
2014,6,1,8,83.12
2014,6,1,9,83.63
2014,6,1,10,84.52
2014,6,1,11,84.22
2014,6,1,12,84.93
2014,6,1,13,86.02
2014,6,1,14,87.03
2014,6,1,15,87.75
2014,6,1,16,90.73
2014,6,1,17,91.93
2014,6,1,18,91.27
2014,6,1,19,90.98
2014,6,1,20,90.33
2014,6,1,21,89.23
2014,6,1,22,88.17
2014,6,1,23,87.97
2014,6,2,0,88.38
2014,6,2,1,89.95
2014,6,2,2,91.95
2014,6,2,3,93.28
2014,6,2,4,94.89
2014,6,2,5,94.79
2014,6,2,6,93.35
2014,6,2,7,92.23
2014,6,2,8,90.97
2014,6,2,9,87.81
2014,6,2,10,82.6
2014,6,2,11,73.02
2014,6,2,12,63.31
2014,6,2,13,56.44
2014,6,2,14,52.79
2014,6,2,15,51.8
2014,6,2,16,54.58
2014,6,2,17,56.13
2014,6,2,18,57.48
2014,6,2,19,60.74
2014,6,2,20,64.52
2014,6,2,21,67.97
2014,6,2,22,71.14
2014,6,2,23,74.35
2014,6,3,0,76.83
2014,6,3,1,78.39
2014,6,3,2,79.67
2014,6,3,3,80.63
2014,6,3,4,81.14
2014,6,3,5,81.71
2014,6,3,6,81.98
2014,6,3,7,81.16
2014,6,3,8,75.64
2014,6,3,9,70.06
2014,6,3,10,64.86
2014,6,3,11,60.42
2014,6,3,12,56.5
2014,6,3,13,53.55
2014,6,3,14,51.96
2014,6,3,15,52.66
2014,6,3,16,57.75
2014,6,3,17,61.64
2014,6,3,18,65.8
2014,6,3,19,69.36
2014,6,3,20,71.6
2014,6,3,21,73.35
2014,6,3,22,75.13
2014,6,3,23,76.74
2014,6,4,0,78.08
2014,6,4,1,78.79
2014,6,4,2,79.19
2014,6,4,3,79.65
2014,6,4,4,80.17
2014,6,4,5,80.45
2014,6,4,6,80.97
2014,6,4,7,81.23
2014,6,4,8,76.08
2014,6,4,9,70.97
2014,6,4,10,67.35
2014,6,4,11,65.45
2014,6,4,12,64.8
2014,6,4,13,64.5
2014,6,4,14,65.08
2014,6,4,15,67.01
2014,6,4,16,71.3
2014,6,4,17,74.93
2014,6,4,18,77.71
2014,6,4,19,79.65
2014,6,4,20,81.05
2014,6,4,21,81.97
2014,6,4,22,83.24
2014,6,4,23,84.22
2014,6,5,0,85.03
2014,6,5,1,86.83
2014,6,5,2,88.27
2014,6,5,3,88.97
2014,6,5,4,89.15
2014,6,5,5,89.32
2014,6,5,6,89.68
2014,6,5,7,89.65
2014,6,5,8,88.94
2014,6,5,9,88.28
2014,6,5,10,85.67
2014,6,5,11,82.51
2014,6,5,12,80.25
2014,6,5,13,79.31
2014,6,5,14,79.43
2014,6,5,15,80.93
2014,6,5,16,84.12
2014,6,5,17,86.06
2014,6,5,18,86.38
2014,6,5,19,85.92
2014,6,5,20,85.94
2014,6,5,21,86.64
2014,6,5,22,87.4
2014,6,5,23,87.97
2014,6,6,0,88.71
2014,6,6,1,89.55
2014,6,6,2,90.51
2014,6,6,3,91.26
2014,6,6,4,91.33
2014,6,6,5,90.87
2014,6,6,6,90.41
2014,6,6,7,89.47
2014,6,6,8,88.52
2014,6,6,9,87.88
2014,6,6,10,87.16
2014,6,6,11,86.56
2014,6,6,12,85.82
2014,6,6,13,84.08
2014,6,6,14,82.22
2014,6,6,15,81.57
2014,6,6,16,81.17
2014,6,6,17,80.62
2014,6,6,18,80.48
2014,6,6,19,81.2
2014,6,6,20,81.88
2014,6,6,21,82.6
2014,6,6,22,82.75
2014,6,6,23,82.52
2014,6,7,0,82.34
2014,6,7,1,82.2
2014,6,7,2,82.48
2014,6,7,3,83.62
2014,6,7,4,84.59
2014,6,7,5,85.21
2014,6,7,6,85.74
2014,6,7,7,85.73
2014,6,7,8,84.31
2014,6,7,9,81.71
2014,6,7,10,76.99
2014,6,7,11,72.24
2014,6,7,12,68.49
2014,6,7,13,66.22
2014,6,7,14,65.42
2014,6,7,15,65.99
2014,6,7,16,69.35
2014,6,7,17,72.23
2014,6,7,18,73.54
2014,6,7,19,74.28
2014,6,7,20,74.05
2014,6,7,21,74.07
2014,6,7,22,75.54
2014,6,7,23,76.51
2014,6,8,0,76.93
2014,6,8,1,77.88
2014,6,8,2,78.92
2014,6,8,3,79.44
2014,6,8,4,79.85
2014,6,8,5,80.04
2014,6,8,6,81.51
2014,6,8,7,82.88
2014,6,8,8,80.5
2014,6,8,9,77.66
2014,6,8,10,74.78
2014,6,8,11,72.71
2014,6,8,12,71.39
2014,6,8,13,69.92
2014,6,8,14,68.13
2014,6,8,15,67.5
2014,6,8,16,70.15
2014,6,8,17,73.86
2014,6,8,18,76.35
2014,6,8,19,78.27
2014,6,8,20,79.16
2014,6,8,21,78.86
2014,6,8,22,77.23
2014,6,8,23,75.46
2014,6,9,0,75.31
2014,6,9,1,76.06
2014,6,9,2,76.66
2014,6,9,3,77.76
2014,6,9,4,79.16
2014,6,9,5,80.82
2014,6,9,6,82.2
2014,6,9,7,82.09
2014,6,9,8,79.89
2014,6,9,9,77.23
2014,6,9,10,74.99
2014,6,9,11,73.93
2014,6,9,12,72.79
2014,6,9,13,72.25
2014,6,9,14,73.04
2014,6,9,15,74.91
2014,6,9,16,77.14
2014,6,9,17,77.52
2014,6,9,18,75.95
2014,6,9,19,72.74
2014,6,9,20,69.89
2014,6,9,21,67.89
2014,6,9,22,66.28
2014,6,9,23,65.86
2014,6,10,0,65.69
2014,6,10,1,66.12
2014,6,10,2,67.42
2014,6,10,3,68.98
2014,6,10,4,70.28
2014,6,10,5,70.89
2014,6,10,6,71.74
2014,6,10,7,72.18
2014,6,10,8,70.57
2014,6,10,9,68.12
2014,6,10,10,65.4
2014,6,10,11,62.48
2014,6,10,12,61.22
2014,6,10,13,60.29
2014,6,10,14,59.46
2014,6,10,15,60.39
2014,6,10,16,63.48
2014,6,10,17,64.83
2014,6,10,18,64.83
2014,6,10,19,64.98
2014,6,10,20,65.72
2014,6,10,21,66.27
2014,6,10,22,67.65
2014,6,10,23,68.66
2014,6,11,0,68.42
2014,6,11,1,69.14
2014,6,11,2,69.78
2014,6,11,3,69.71
2014,6,11,4,68.86
2014,6,11,5,69.07
2014,6,11,6,70.23
2014,6,11,7,70.97
2014,6,11,8,70.47
2014,6,11,9,69.02
2014,6,11,10,66.48
2014,6,11,11,63.33
2014,6,11,12,60.98
2014,6,11,13,59.66
2014,6,11,14,59.62
2014,6,11,15,60.84
2014,6,11,16,63.57
2014,6,11,17,64.55
2014,6,11,18,64.31
2014,6,11,19,63.36
2014,6,11,20,62.27
2014,6,11,21,61.39
2014,6,11,22,60.92
2014,6,11,23,61.1
2014,6,12,0,60.65
2014,6,12,1,58.66
2014,6,12,2,58.2
2014,6,12,3,59.3
2014,6,12,4,60.97
2014,6,12,5,62.58
2014,6,12,6,66.6
2014,6,12,7,70.13
2014,6,12,8,71.82
2014,6,12,9,69.46
2014,6,12,10,67.36
2014,6,12,11,64.5
2014,6,12,12,62.03
2014,6,12,13,59.77
2014,6,12,14,58.31
2014,6,12,15,58.96
2014,6,12,16,63.22
2014,6,12,17,67.2
2014,6,12,18,70.33
2014,6,12,19,73.18
2014,6,12,20,75.21
2014,6,12,21,76.91
2014,6,12,22,77.74
2014,6,12,23,78.76
2014,6,13,0,80.3
2014,6,13,1,82.48
2014,6,13,2,82.9
2014,6,13,3,82.14
2014,6,13,4,81.05
2014,6,13,5,80.22
2014,6,13,6,80.08
2014,6,13,7,79.98
2014,6,13,8,76.82
2014,6,13,9,73.91
2014,6,13,10,72.31
2014,6,13,11,69.63
2014,6,13,12,67.55
2014,6,13,13,64.48
2014,6,13,14,61.14
2014,6,13,15,61.35
2014,6,13,16,64.67
2014,6,13,17,66.97
2014,6,13,18,69.0
2014,6,13,19,71.19
2014,6,13,20,73.25
2014,6,13,21,74.9
2014,6,13,22,77.01
2014,6,13,23,79.28
2014,6,14,0,81.69
2014,6,14,1,84.83
2014,6,14,2,87.76
2014,6,14,3,89.97
2014,6,14,4,90.9
2014,6,14,5,91.83
2014,6,14,6,93.1
2014,6,14,7,93.52
2014,6,14,8,93.51
2014,6,14,9,92.86
2014,6,14,10,91.1
2014,6,14,11,84.87
2014,6,14,12,75.56
2014,6,14,13,69.76
2014,6,14,14,66.62
2014,6,14,15,65.81
2014,6,14,16,67.72
2014,6,14,17,67.83
2014,6,14,18,69.77
2014,6,14,19,71.74
2014,6,14,20,72.0
2014,6,14,21,73.8
2014,6,14,22,76.11
2014,6,14,23,77.85
2014,6,15,0,78.88
2014,6,15,1,79.34
2014,6,15,2,79.6
2014,6,15,3,79.63
2014,6,15,4,80.31
2014,6,15,5,81.95
2014,6,15,6,83.11
2014,6,15,7,82.18
2014,6,15,8,78.86
2014,6,15,9,77.08
2014,6,15,10,77.22
2014,6,15,11,76.89
2014,6,15,12,75.9
2014,6,15,13,74.52
2014,6,15,14,70.85
2014,6,15,15,65.96
2014,6,15,16,64.53
2014,6,15,17,64.42
2014,6,15,18,64.26
2014,6,15,19,65.28
2014,6,15,20,67.55
2014,6,15,21,68.59
2014,6,15,22,70.3
2014,6,15,23,73.35
2014,6,16,0,76.08
2014,6,16,1,76.53
2014,6,16,2,76.68
2014,6,16,3,77.49
2014,6,16,4,78.44
2014,6,16,5,79.34
2014,6,16,6,80.1
2014,6,16,7,80.33
2014,6,16,8,74.42
2014,6,16,9,67.83
2014,6,16,10,60.86
2014,6,16,11,55.48
2014,6,16,12,52.47
2014,6,16,13,50.13
2014,6,16,14,48.48
2014,6,16,15,49.96
2014,6,16,16,55.55
2014,6,16,17,60.04
2014,6,16,18,65.98
2014,6,16,19,70.92
2014,6,16,20,74.08
2014,6,16,21,76.35
2014,6,16,22,78.43
2014,6,16,23,80.06
2014,6,17,0,80.91
2014,6,17,1,81.62
2014,6,17,2,81.95
2014,6,17,3,81.77
2014,6,17,4,81.69
2014,6,17,5,81.1
2014,6,17,6,80.31
2014,6,17,7,78.32
2014,6,17,8,72.83
2014,6,17,9,67.34
2014,6,17,10,62.31
2014,6,17,11,59.36
2014,6,17,12,57.9
2014,6,17,13,57.21
2014,6,17,14,57.08
2014,6,17,15,58.43
2014,6,17,16,62.04
2014,6,17,17,65.16
2014,6,17,18,68.18
2014,6,17,19,72.7
2014,6,17,20,77.05
2014,6,17,21,79.2
2014,6,17,22,79.78
2014,6,17,23,81.36
2014,6,18,0,82.72
2014,6,18,1,83.21
2014,6,18,2,82.89
2014,6,18,3,82.81
2014,6,18,4,82.83
2014,6,18,5,82.78
2014,6,18,6,83.21
2014,6,18,7,82.1
2014,6,18,8,77.12
2014,6,18,9,72.86
2014,6,18,10,69.58
2014,6,18,11,66.55
2014,6,18,12,63.87
2014,6,18,13,61.34
2014,6,18,14,59.22
2014,6,18,15,59.2
2014,6,18,16,63.59
2014,6,18,17,67.31
2014,6,18,18,69.26
2014,6,18,19,70.63
2014,6,18,20,70.03
2014,6,18,21,68.3
2014,6,18,22,67.25
2014,6,18,23,67.32
2014,6,19,0,68.12
2014,6,19,1,68.65
2014,6,19,2,68.78
2014,6,19,3,68.94
2014,6,19,4,69.3
2014,6,19,5,70.55
2014,6,19,6,74.15
2014,6,19,7,76.94
2014,6,19,8,76.18
2014,6,19,9,72.59
2014,6,19,10,70.16
2014,6,19,11,67.58
2014,6,19,12,64.69
2014,6,19,13,61.87
2014,6,19,14,60.72
2014,6,19,15,60.9
2014,6,19,16,65.1
2014,6,19,17,69.03
2014,6,19,18,72.06
2014,6,19,19,74.45
2014,6,19,20,76.37
2014,6,19,21,78.27
2014,6,19,22,79.27
2014,6,19,23,79.46
2014,6,20,0,80.2
2014,6,20,1,81.27
2014,6,20,2,82.55
2014,6,20,3,83.67
2014,6,20,4,84.83
2014,6,20,5,85.79
2014,6,20,6,87.26
2014,6,20,7,87.26
2014,6,20,8,81.78
2014,6,20,9,73.83
2014,6,20,10,67.57
2014,6,20,11,61.98
2014,6,20,12,58.21
2014,6,20,13,55.72
2014,6,20,14,54.44
2014,6,20,15,56.43
2014,6,20,16,61.75
2014,6,20,17,65.07
2014,6,20,18,67.83
2014,6,20,19,70.44
2014,6,20,20,73.01
2014,6,20,21,74.83
2014,6,20,22,76.22
2014,6,20,23,77.68
2014,6,21,0,78.77
2014,6,21,1,80.55
2014,6,21,2,83.71
2014,6,21,3,87.31
2014,6,21,4,91.19
2014,6,21,5,93.06
2014,6,21,6,93.89
2014,6,21,7,92.23
2014,6,21,8,85.65
2014,6,21,9,73.92
2014,6,21,10,61.0
2014,6,21,11,52.68
2014,6,21,12,49.04
2014,6,21,13,47.34
2014,6,21,14,46.72
2014,6,21,15,47.92
2014,6,21,16,53.61
2014,6,21,17,57.24
2014,6,21,18,58.86
2014,6,21,19,59.62
2014,6,21,20,59.85
2014,6,21,21,60.45
2014,6,21,22,61.31
2014,6,21,23,62.91
2014,6,22,0,64.93
2014,6,22,1,67.02
2014,6,22,2,69.0
2014,6,22,3,70.45
2014,6,22,4,71.29
2014,6,22,5,71.73
2014,6,22,6,72.24
2014,6,22,7,73.15
2014,6,22,8,73.42
2014,6,22,9,71.89
2014,6,22,10,69.75
2014,6,22,11,64.6
2014,6,22,12,61.14
2014,6,22,13,58.42
2014,6,22,14,56.62
2014,6,22,15,56.49
2014,6,22,16,60.21
2014,6,22,17,62.42
2014,6,22,18,64.68
2014,6,22,19,66.75
2014,6,22,20,68.33
2014,6,22,21,71.13
2014,6,22,22,74.92
2014,6,22,23,78.32
2014,6,23,0,81.87
2014,6,23,1,85.08
2014,6,23,2,87.75
2014,6,23,3,89.5
2014,6,23,4,89.67
2014,6,23,5,89.49
2014,6,23,6,89.58
2014,6,23,7,88.67
2014,6,23,8,85.84
2014,6,23,9,81.37
2014,6,23,10,76.44
2014,6,23,11,70.31
2014,6,23,12,66.25
2014,6,23,13,64.17
2014,6,23,14,63.62
2014,6,23,15,63.51
2014,6,23,16,63.61
2014,6,23,17,63.95
2014,6,23,18,64.71
2014,6,23,19,65.22
2014,6,23,20,66.54
2014,6,23,21,68.32
2014,6,23,22,69.01
2014,6,23,23,68.21
2014,6,24,0,67.15
2014,6,24,1,67.8
2014,6,24,2,70.21
2014,6,24,3,72.15
2014,6,24,4,73.18
2014,6,24,5,72.01
2014,6,24,6,70.55
2014,6,24,7,68.85
2014,6,24,8,64.66
2014,6,24,9,61.07
2014,6,24,10,57.8
2014,6,24,11,55.52
2014,6,24,12,53.58
2014,6,24,13,52.09
2014,6,24,14,51.96
2014,6,24,15,53.76
2014,6,24,16,57.4
2014,6,24,17,61.75
2014,6,24,18,64.37
2014,6,24,19,66.21
2014,6,24,20,67.43
2014,6,24,21,68.37
2014,6,24,22,69.66
2014,6,24,23,71.04
2014,6,25,0,71.85
2014,6,25,1,72.41
2014,6,25,2,72.94
2014,6,25,3,73.76
2014,6,25,4,74.68
2014,6,25,5,75.78
2014,6,25,6,76.61
2014,6,25,7,74.89
2014,6,25,8,68.64
2014,6,25,9,64.71
2014,6,25,10,62.6
2014,6,25,11,60.19
2014,6,25,12,56.47
2014,6,25,13,53.54
2014,6,25,14,53.16
2014,6,25,15,54.5
2014,6,25,16,57.41
2014,6,25,17,60.46
2014,6,25,18,62.86
2014,6,25,19,65.84
2014,6,25,20,68.5
2014,6,25,21,70.12
2014,6,25,22,71.19
2014,6,25,23,71.89
2014,6,26,0,71.94
2014,6,26,1,70.38
2014,6,26,2,69.35
2014,6,26,3,68.88
2014,6,26,4,69.03
2014,6,26,5,69.55
2014,6,26,6,69.71
2014,6,26,7,68.9
2014,6,26,8,64.65
2014,6,26,9,61.34
2014,6,26,10,59.12
2014,6,26,11,56.94
2014,6,26,12,54.77
2014,6,26,13,52.69
2014,6,26,14,51.54
2014,6,26,15,52.65
2014,6,26,16,56.71
2014,6,26,17,60.55
2014,6,26,18,63.58
2014,6,26,19,65.83
2014,6,26,20,67.96
2014,6,26,21,69.39
2014,6,26,22,70.33
2014,6,26,23,71.15
2014,6,27,0,72.04
2014,6,27,1,72.52
2014,6,27,2,73.2
2014,6,27,3,74.11
2014,6,27,4,74.83
2014,6,27,5,75.69
2014,6,27,6,76.1
2014,6,27,7,76.0
2014,6,27,8,72.79
2014,6,27,9,67.14
2014,6,27,10,60.45
2014,6,27,11,56.06
2014,6,27,12,53.53
2014,6,27,13,51.07
2014,6,27,14,48.65
2014,6,27,15,49.31
2014,6,27,16,53.98
2014,6,27,17,59.17
2014,6,27,18,63.99
2014,6,27,19,67.76
2014,6,27,20,70.5
2014,6,27,21,72.48
2014,6,27,22,74.13
2014,6,27,23,76.19
2014,6,28,0,78.21
2014,6,28,1,78.51
2014,6,28,2,77.92
2014,6,28,3,77.52
2014,6,28,4,77.1
2014,6,28,5,76.29
2014,6,28,6,74.59
2014,6,28,7,68.89
2014,6,28,8,63.46
2014,6,28,9,58.98
2014,6,28,10,56.06
2014,6,28,11,54.06
2014,6,28,12,51.96
2014,6,28,13,49.32
2014,6,28,14,47.1
2014,6,28,15,47.08
2014,6,28,16,52.21
2014,6,28,17,58.56
2014,6,28,18,63.6
2014,6,28,19,66.87
2014,6,28,20,68.64
2014,6,28,21,68.83
2014,6,28,22,67.11
2014,6,28,23,67.33
2014,6,29,0,70.1
2014,6,29,1,72.47
2014,6,29,2,72.88
2014,6,29,3,72.41
2014,6,29,4,71.88
2014,6,29,5,70.9
2014,6,29,6,69.9
2014,6,29,7,68.82
2014,6,29,8,65.72
2014,6,29,9,63.24
2014,6,29,10,60.39
2014,6,29,11,57.67
2014,6,29,12,55.39
2014,6,29,13,53.49
2014,6,29,14,52.92
2014,6,29,15,54.1
2014,6,29,16,57.19
2014,6,29,17,60.6
2014,6,29,18,63.54
2014,6,29,19,66.5
2014,6,29,20,68.92
2014,6,29,21,70.3
2014,6,29,22,71.18
2014,6,29,23,71.98
2014,6,30,0,72.2
2014,6,30,1,72.84
2014,6,30,2,73.18
2014,6,30,3,73.64
2014,6,30,4,74.04
2014,6,30,5,74.2
2014,6,30,6,74.57
2014,6,30,7,74.27
2014,6,30,8,70.91
2014,6,30,9,66.57
2014,6,30,10,61.46
2014,6,30,11,56.76
2014,6,30,12,53.31
2014,6,30,13,50.83
2014,6,30,14,49.41
2014,6,30,15,49.42
2014,6,30,16,52.86
2014,6,30,17,56.97
2014,6,30,18,61.59
2014,6,30,19,66.8
2014,6,30,20,69.92
2014,6,30,21,70.99
2014,6,30,22,71.8
2014,6,30,23,73.04
2014,7,1,0,74.3
2014,7,1,1,75.42
2014,7,1,2,77.79
2014,7,1,3,79.39
2014,7,1,4,79.84
2014,7,1,5,80.29
2014,7,1,6,80.55
2014,7,1,7,79.11
2014,7,1,8,74.28
2014,7,1,9,68.69
2014,7,1,10,61.99
2014,7,1,11,56.51
2014,7,1,12,52.56
2014,7,1,13,49.32
2014,7,1,14,47.25
2014,7,1,15,47.57
2014,7,1,16,52.11
2014,7,1,17,55.83
2014,7,1,18,59.08
2014,7,1,19,63.28
2014,7,1,20,69.13
2014,7,1,21,73.01
2014,7,1,22,76.12
2014,7,1,23,78.81
2014,7,2,0,80.89
2014,7,2,1,81.67
2014,7,2,2,80.67
2014,7,2,3,79.98
2014,7,2,4,79.86
2014,7,2,5,80.01
2014,7,2,6,80.22
2014,7,2,7,79.09
2014,7,2,8,73.41
2014,7,2,9,67.92
2014,7,2,10,63.41
2014,7,2,11,60.38
2014,7,2,12,57.93
2014,7,2,13,56.0
2014,7,2,14,54.9
2014,7,2,15,54.33
2014,7,2,16,56.24
2014,7,2,17,57.32
2014,7,2,18,58.93
2014,7,2,19,59.29
2014,7,2,20,57.7
2014,7,2,21,57.12
2014,7,2,22,59.43
2014,7,2,23,64.48
2014,7,3,0,70.35
2014,7,3,1,74.92
2014,7,3,2,77.71
2014,7,3,3,79.28
2014,7,3,4,80.11
2014,7,3,5,81.14
2014,7,3,6,82.71
2014,7,3,7,83.63
2014,7,3,8,78.61
2014,7,3,9,69.97
2014,7,3,10,62.82
2014,7,3,11,54.71
2014,7,3,12,48.17
2014,7,3,13,44.31
2014,7,3,14,42.1
2014,7,3,15,43.41
2014,7,3,16,49.97
2014,7,3,17,55.62
2014,7,3,18,59.29
2014,7,3,19,62.34
2014,7,3,20,64.98
2014,7,3,21,66.98
2014,7,3,22,67.69
2014,7,3,23,67.13
2014,7,4,0,66.55
2014,7,4,1,67.83
2014,7,4,2,69.19
2014,7,4,3,71.21
2014,7,4,4,75.81
2014,7,4,5,79.5
2014,7,4,6,82.28
2014,7,4,7,82.37
2014,7,4,8,75.96
2014,7,4,9,67.84
2014,7,4,10,57.95
2014,7,4,11,49.33
2014,7,4,12,43.87
2014,7,4,13,41.03
2014,7,4,14,39.47
2014,7,4,15,41.11
2014,7,4,16,44.71
2014,7,4,17,48.63
2014,7,4,18,53.5
2014,7,4,19,59.28
2014,7,4,20,63.67
2014,7,4,21,64.84
2014,7,4,22,63.19
2014,7,4,23,64.95
2014,7,5,0,67.71
2014,7,5,1,69.54
2014,7,5,2,70.61
2014,7,5,3,72.44
2014,7,5,4,73.82
2014,7,5,5,74.65
2014,7,5,6,75.48
2014,7,5,7,75.33
2014,7,5,8,69.82
2014,7,5,9,63.35
2014,7,5,10,59.06
2014,7,5,11,55.76
2014,7,5,12,53.22
2014,7,5,13,51.49
2014,7,5,14,50.88
2014,7,5,15,51.73
2014,7,5,16,55.44
2014,7,5,17,59.87
2014,7,5,18,63.43
2014,7,5,19,66.72
2014,7,5,20,69.91
2014,7,5,21,72.13
2014,7,5,22,73.4
2014,7,5,23,74.48
2014,7,6,0,75.4
2014,7,6,1,76.15
2014,7,6,2,76.52
2014,7,6,3,76.79
2014,7,6,4,76.84
2014,7,6,5,76.89
2014,7,6,6,76.95
2014,7,6,7,75.86
2014,7,6,8,70.79
2014,7,6,9,66.69
2014,7,6,10,62.53
2014,7,6,11,58.63
2014,7,6,12,55.36
2014,7,6,13,52.98
2014,7,6,14,51.91
2014,7,6,15,52.37
2014,7,6,16,55.72
2014,7,6,17,59.31
2014,7,6,18,62.96
2014,7,6,19,67.67
2014,7,6,20,71.71
2014,7,6,21,73.86
2014,7,6,22,75.46
2014,7,6,23,76.65
2014,7,7,0,77.95
2014,7,7,1,79.27
2014,7,7,2,79.62
2014,7,7,3,79.76
2014,7,7,4,80.38
2014,7,7,5,81.15
2014,7,7,6,81.8
2014,7,7,7,80.72
2014,7,7,8,75.02
2014,7,7,9,69.55
2014,7,7,10,63.54
2014,7,7,11,58.74
2014,7,7,12,55.05
2014,7,7,13,52.56
2014,7,7,14,51.31
2014,7,7,15,51.71
2014,7,7,16,55.2
2014,7,7,17,58.39
2014,7,7,18,61.46
2014,7,7,19,65.71
2014,7,7,20,70.21
2014,7,7,21,74.03
2014,7,7,22,76.33
2014,7,7,23,78.38
2014,7,8,0,81.08
2014,7,8,1,82.58
2014,7,8,2,82.77
2014,7,8,3,82.67
2014,7,8,4,82.4
2014,7,8,5,82.73
2014,7,8,6,82.81
2014,7,8,7,82.1
2014,7,8,8,74.29
2014,7,8,9,64.95
2014,7,8,10,56.56
2014,7,8,11,51.26
2014,7,8,12,46.89
2014,7,8,13,43.26
2014,7,8,14,41.37
2014,7,8,15,42.29
2014,7,8,16,48.82
2014,7,8,17,54.37
2014,7,8,18,57.05
2014,7,8,19,57.95
2014,7,8,20,58.65
2014,7,8,21,60.05
2014,7,8,22,62.03
2014,7,8,23,65.98
2014,7,9,0,70.36
2014,7,9,1,74.41
2014,7,9,2,76.71
2014,7,9,3,79.95
2014,7,9,4,82.42
2014,7,9,5,84.45
2014,7,9,6,85.8
2014,7,9,7,83.33
2014,7,9,8,75.0
2014,7,9,9,66.8
2014,7,9,10,59.06
2014,7,9,11,51.08
2014,7,9,12,44.75
2014,7,9,13,40.76
2014,7,9,14,39.83
2014,7,9,15,41.49
2014,7,9,16,44.38
2014,7,9,17,46.06
2014,7,9,18,49.94
2014,7,9,19,56.66
2014,7,9,20,60.55
2014,7,9,21,64.27
2014,7,9,22,67.16
2014,7,9,23,67.66
2014,7,10,0,66.01
2014,7,10,1,65.25
2014,7,10,2,66.15
2014,7,10,3,67.47
2014,7,10,4,69.08
2014,7,10,5,70.44
2014,7,10,6,71.97
2014,7,10,7,71.94
2014,7,10,8,68.37
2014,7,10,9,65.61
2014,7,10,10,63.84
2014,7,10,11,61.79
2014,7,10,12,58.65
2014,7,10,13,54.85
2014,7,10,14,52.48
2014,7,10,15,53.17
2014,7,10,16,56.53
2014,7,10,17,60.1
2014,7,10,18,62.51
2014,7,10,19,65.35
2014,7,10,20,66.39
2014,7,10,21,66.79
2014,7,10,22,67.9
2014,7,10,23,69.61
2014,7,11,0,71.29
2014,7,11,1,73.16
2014,7,11,2,74.84
2014,7,11,3,76.0
2014,7,11,4,76.22
2014,7,11,5,76.46
2014,7,11,6,76.46
2014,7,11,7,74.83
2014,7,11,8,70.11
2014,7,11,9,65.95
2014,7,11,10,61.36
2014,7,11,11,56.7
2014,7,11,12,52.3
2014,7,11,13,48.88
2014,7,11,14,46.72
2014,7,11,15,46.77
2014,7,11,16,51.01
2014,7,11,17,55.83
2014,7,11,18,59.55
2014,7,11,19,63.38
2014,7,11,20,67.13
2014,7,11,21,70.32
2014,7,11,22,73.07
2014,7,11,23,75.2
2014,7,12,0,76.24
2014,7,12,1,77.43
2014,7,12,2,78.79
2014,7,12,3,79.55
2014,7,12,4,79.14
2014,7,12,5,78.16
2014,7,12,6,77.54
2014,7,12,7,75.51
2014,7,12,8,69.56
2014,7,12,9,62.7
2014,7,12,10,57.82
2014,7,12,11,55.19
2014,7,12,12,53.02
2014,7,12,13,51.4
2014,7,12,14,51.07
2014,7,12,15,52.39
2014,7,12,16,56.67
2014,7,12,17,62.06
2014,7,12,18,66.38
2014,7,12,19,71.86
2014,7,12,20,76.46
2014,7,12,21,77.21
2014,7,12,22,77.32
2014,7,12,23,76.77
2014,7,13,0,76.65
2014,7,13,1,77.83
2014,7,13,2,79.53
2014,7,13,3,81.54
2014,7,13,4,82.93
2014,7,13,5,83.08
